As88,44747986993668.13,5.936272143642559e-14,7.867479470369946e-41,1.0426953434569424e-67,1.3819083778501023e-94,1.831475297895736e-121,2.427296787953999e-148,3.2169528595777985e-175,4.263502408153777e-202,5.650518853645467e-229,7.488763992332016e-256,9.925033007662163e-283,1.315387696875575e-309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ba147,88307467250199.95,38246683969.57685,16419800.835325705,7049.234900619725,3.026328588420389,0.0012992423793801188,5.577817183620469e-07,2.394629749434101e-10,1.028045819377826e-13,4.413534939963004e-17,1.894788179583584e-20,8.134573067455467e-24,3.4922784352768216e-27,1.499280732788906e-30,6.436607954869043e-34,2.763319841215927e-37,1.1863292899610792e-40,5.093066547085905e-44,2.1865199715246478e-47,9.387015743219791e-51,4.029968429788152e-54,1.7301180683349497e-57,7.42762277801866e-61,3.1887754449981776e-64,1.368982936063394e-67,5.877222499854705e-71,2.5231683611868554e-74,1.0832291237998471e-77,4.6504440714223395e-81,1.9964963631667713e-84,8.571219580152953e-88,3.6797364847020576e-91,1.5797589211459484e-94,6.782111325948062e-98,2.911648949840202e-101,1.2500089131050157e-104,5.366451484227652e-108,2.3038876947711587e-111,9.89089070444076e-115,4.24628853000189e-118,1.8229871119625416e-121,7.826321708713585e-125,3.359942101968085e-128,1.442467016914047e-131
Ba148,8037051281578.313,96955645.85820098,1168.913366693791,0.01409261365587448,1.6990289042161812e-07,2.048377460598814e-12,2.4695578813739675e-17,2.9773399906838503e-22,3.5895305337785475e-27,4.327597618426194e-32,5.21742355184643e-37,6.290212473418767e-42,7.583584611747777e-47,9.142895539151835e-52,1.1022826686781986e-56,1.3289302896060939e-61,1.6021804250540386e-66,1.9316153258777904e-71,2.3287875128296583e-76,2.8076248967670845e-81,3.384919198303419e-86,4.080914794649495e-91,4.92001864314408e-96,5.931656176850996e-101,7.151303186503852e-106,8.621729874513727e-111,1.039450070713939e-115,1.2531782661169873e-120,1.510852527615223e-125,1.8215088961558935e-130,2.1960413727553726e-135,2.647583945942235e-140,3.1919711703864604e-145,3.8482934481430823e-150,4.639566484940386e-155,5.59353839779782e-160,6.743662777372747e-165,8.13027182808417e-170,9.801990725326795e-175,1.1817442788014711e-179,1.4247305262915854e-184,1.7176787812383458e-189,2.0708620620322253e-194,2.496665690236109e-199
Ba149,373667403246.6524,663.2371229741743,1.1770552798279237e-06,2.08893483760067e-15,3.7072589796969155e-24,6.579319227750242e-33,1.1676400741817868e-41,2.0722255534961343e-50,3.6776048026369946e-59,6.5266915860392226e-68,1.1583001802893775e-76,2.0556499261099655e-85,3.648187827839417e-94,6.474484910172254e-103,1.1490349957357893e-111,2.0392068863288414e-120,3.619006157935291e-129,6.422695832864851e-138,1.1398439229247972e-146,2.022895373591215e-155,3.5900579107326846e-164,6.371321013767281e-173,1.130726369040322e-181,2.0067143358189144e-190,3.5613412190951964e-199,6.320357139249037e-208,1.1216817460081882e-216,1.9906627293492914e-225,3.5328542308215895e-234,6.269800922185259e-243,1.1127094704582015e-251,1.9747395188679113e-260,3.504595108526276e-269,6.219649101744553e-278,1.1038089636865065e-286,1.9589436773417528e-295,3.476562029520808e-304,6.1698984432e-313,1.097e-321,0.0,0.0,0.0,0.0,0.0
Ba150,18158596873.252136,1.6778472198049237,1.5503124111333537e-10,1.4324716480404903e-20,1.3235880766378853e-30,1.222980852022041e-40,1.1300208809766698e-50,1.0441268882763133e-60,9.647617819940845e-71,8.914292950859119e-81,8.23670882251261e-91,7.610628526664979e-101,7.03213720662009e-111,6.497617577769269e-121,6.003727308845876e-131,5.547378122452757e-141,5.1257164841790936e-151,4.736105759556324e-161,4.376109727281375e-171,4.0434773456158284e-181,3.736128676706095e-191,3.4521418808097e-201,3.189741199103192e-211,2.947285849928585e-221,2.7232597690469364e-231,2.5162621297453282e-241,2.3249985835197693e-251,2.148273166562354e-261,1.9849808214442743e-271,1.8341004872329956e-281,1.694688714836408e-291,1.5658737676508956e-301,1.446850170625e-311,1.34e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
