Al38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As84,71585948406877.3,64928574692885.62,57218844520276.02,49561904431574.82,42528468031462.5,36303354662059.56,30898771145568.426,26255238139205.76,22288570286699.004,18911070401447.74,16040492572809.598,13603288069284.316,11535252649656.33,9781057729067.375,8293360799343.759,7031813247134.157,5962104062152.057,5055093395256.247,4286051029841.0537,3633997699511.325,3081140324065.1465,2612390124319.8423,2214952577972.542,1877979046590.1619,1592271058694.9072,1350029415702.3037,1144641387444.8467,970500244023.42,822852224553.7996,697666778381.9899,591526542884.9504,501534057482.75305,425232668780.1066,360539468386.5944,305688433068.757,259182215216.16782,219751267657.31827,186319187035.6552,157973329692.8925,133939897928.17863,113562816531.26822,96285822954.12747,81637282211.61761,69217311982.22539,58686866444.40337,49758480854.39419,42188424206.99689,35770045759.18093,30328133787.027863,25714132578.868618,21802087095.9893,18485204596.467945,15672939359.834625,13288520930.084103,11266858401.92938,9552763540.578838,8099444228.977377,6867227115.970231,5822474595.676178,4936666553.295543,4185621810.4454746,3548838016.6939793
As85,44108111441605.875,40493083161614.836,28866983243431.15,20519852719575.492,14571426833040.277,10343287119814.47,7340895326224.779,5209715552094.427,3697167851360.07,2623738421751.331,1861960401945.4817,1321355821635.1748,937710775865.5575,665453858038.9315,472244550864.2917,335132040664.3507,237829072308.8514,168777259498.47662,119774100787.16951,84998626313.03728,60319939167.554855,42806516042.19018,30377978507.4619,21557969755.756092,15298781644.519619,10856899905.600203,7704683830.319974,5467689067.903752,3880188259.7211146,2753605909.900267,1954117944.6748068,1386755064.6847537,984121564.754803,698389556.223186,495617604.27751887,351718904.55831563,249600068.1897347,177130638.2253067,125702141.13184622,89205506.41855639,63305384.488594644,44925160.63352731,31881491.19150921,22624949.276992112,16055971.99678019,11394245.954113457,8086015.651301972,5738304.173563694,4072232.3834528597,2889891.522523363,2050834.094313437,1455390.4358063708,1032829.1920394282,732955.3044216507,520147.4575084689,369126.70652681694,261953.65084355228,185897.4546597334,131923.58089945762,93620.59975050057,66438.58996158787,47148.66437352005
As86,9177537647763.633,118633069137508.05,57048783526345.664,27396619292716.47,13156692250163.42,6318244910678.283,3034213918805.165,1457122070325.328,699754461829.5262,336043435771.3115,161378307513.3837,77498785465.36266,37217280569.80765,17872873293.360855,8583098895.723071,4121865882.7021575,1979445717.8455656,950590208.754803,456502412.1823377,219226382.103465,105279195.30681041,50558280.70555178,24279628.47219841,11659818.144948408,5599400.309149716,2689002.815681967,1291341.1693266756,620141.4166890971,297810.8232185332,143017.84083317418,68681.52935319598,32982.965249743436,15839.425925875366,7606.575447707638,3652.9095380375047,1754.2385775068772,842.4388709244175,404.5648410337879,194.28437629082094,93.30128335981837,44.80612205048623,21.51726643952754,10.333247642095236,4.96234069197181,2.3830673565669187,1.1444216305265924,0.549586172966558,0.2639280431784961,0.12674629639976173,0.060867437418128625,0.02923039996501839,0.014037329619210647,0.006741153835533721,0.0032373076836594494,0.0015546538907683526,0.0007465922168229184,0.0003585363543168297,0.0001721800930551266,8.268613234761296e-05,3.9708402761856906e-05,1.9069186151665063e-05,9.157604819002033e-06
As87,18304650975612.266,5595546362360.765,1624915373254.9958,471292354000.4299,136690128773.68909,39644559514.85517,11498204628.71861,3334851269.5007625,967214739.0555959,280523560.37640977,81360906.47573704,23597294.621782836,6843978.731152373,1984975.211066256,575707.01828936,166973.65743403338,48427.76167596569,14045.617356562216,4073.6833605272736,1181.499944114846,342.673201228556,99.38631264870577,28.82524547146629,8.36025358368206,2.424743964545096,0.703254181795817,0.20396646056033732,0.05915687117178146,0.017157406159918696,0.004976202769101775,0.0014432597659816385,0.0004185920165944855,0.00012140522481582661,3.521144223555544e-05,1.0212457216637257e-05,2.9619429304810826e-06,8.590592584451131e-07,2.49154972543784e-07,7.226300133899326e-08,2.0958607846374362e-08,6.0786742138964736e-09,1.7630121461088336e-09,5.113305497145391e-10,1.4830239919131707e-10,4.3012492834975594e-11,1.2475014227464674e-11,3.6181576495119762e-12,1.0493827532397582e-12,3.04354942340776e-13,8.827277810815416e-14,2.560196097031631e-14,7.425396816247381e-15,2.153605262607177e-15,6.246151878349408e-16,1.8115860861231658e-16,5.2541856351759073e-17,1.5238837889270454e-17,4.4197559115684014e-18,1.2818721781664032e-18,3.717843957979957e-19,1.0782950072026412e-19,3.1274043120139235e-20
